secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
3090,84,132,29.1562,29.772,0,111,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3091,82,131,29.1651,30.6072,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3092,82,129,29.174,31.1112,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3093,81,128,29.1827,31.2984,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3094,82,128,29.1915,31.4712,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3095,81,130,29.2002,31.6512,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3096,81,127,29.2089,31.536,0,121,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3097,81,127,29.2177,31.4712,0,124,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3098,83,127,29.2265,31.5432,0,125,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3099,86,127,29.2354,31.6512,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3100,86,127,29.2441,31.608,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3101,87,128,29.2527,31.5216,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3102,88,127,29.2614,31.4784,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3103,88,127,29.2701,31.3776,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3104,87,127,29.2788,31.2624,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3105,87,127,29.2875,31.2408,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3106,88,125,29.2962,31.2912,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3107,88,126,29.3048,31.284,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3108,88,123,29.3135,31.284,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3109,87,124,29.3222,31.2192,0,112,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3110,88,122,29.3309,31.2192,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3111,89,124,29.3396,31.2552,0,126,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3112,92,124,29.348,31.1112,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3113,89,125,29.3565,30.888,0,108,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3114,91,125,29.3648,30.6432,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3115,90,125,29.3731,30.4128,0,110,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3116,93,125,29.3816,30.2472,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3117,93,126,29.3902,30.3264,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3118,92,126,29.3987,30.3984,0,112,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3119,92,125,29.4071,30.5064,0,111,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3120,93,125,29.4156,30.5928,0,130,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3121,92,125,29.4241,30.6144,0,107,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3122,92,126,29.4326,30.528,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3123,93,125,29.4411,30.5208,0,132,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3124,95,125,29.4497,30.6648,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3125,93,126,29.4584,30.8016,0,112,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3126,93,125,29.467,30.852,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3127,93,127,29.4755,30.9528,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3128,94,126,29.4841,31.0104,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3129,93,125,29.4927,30.9312,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3130,95,125,29.5013,30.9024,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3131,94,125,29.5099,30.924,0,112,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3132,92,125,29.5184,30.8736,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3133,93,126,29.527,30.8376,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3134,94,125,29.5355,30.8736,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3135,93,126,29.5441,30.852,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3136,93,126,29.5527,30.8088,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3137,93,125,29.5612,30.816,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3138,93,126,29.5698,30.8088,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3139,93,125,29.5783,30.7512,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3140,93,125,29.5868,30.7008,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3141,93,125,29.5953,30.6864,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3142,93,125,29.6038,30.672,0,111,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3143,93,125,29.6124,30.6936,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3144,94,125,29.621,30.7728,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3145,95,125,29.6297,30.9096,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3146,94,125,29.6384,31.032,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3147,94,124,29.6471,31.1256,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3148,94,125,29.6557,31.2192,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3149,94,126,29.6644,31.2552,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3150,94,124,29.6731,31.2408,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3151,93,124,29.6816,31.1256,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3152,93,124,29.6902,31.0392,0,121,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3153,94,124,29.6987,30.9384,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3154,93,125,29.7073,30.9024,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3155,93,125,29.7159,30.8376,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3156,93,125,29.7245,30.8592,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3157,93,125,29.7331,30.9024,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3158,94,125,29.7417,30.9744,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3159,94,125,29.7504,30.9888,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3160,93,125,29.759,31.0104,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3161,95,125,29.7677,31.0752,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3162,96,125,29.7764,31.1472,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3163,96,125,29.7851,31.2048,0,127,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3164,95,125,29.7938,31.2552,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3165,94,125,29.8025,31.2984,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3166,94,125,29.8111,31.2984,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3167,94,126,29.8198,31.248,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3168,94,125,29.8284,31.1904,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3169,96,125,29.8371,31.212,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3170,96,125,29.8459,31.2768,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3171,94,125,29.8546,31.2912,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3172,94,125,29.8633,31.3344,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3173,95,125,29.872,31.4208,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3174,96,125,29.8808,31.4352,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3175,94,125,29.8895,31.428,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3176,94,125,29.8982,31.4064,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3177,94,125,29.9069,31.3992,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3178,94,124,29.9155,31.3128,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3179,94,125,29.9241,31.2192,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3180,94,125,29.9328,31.1544,0,113,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3181,94,125,29.9415,31.1472,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3182,94,125,29.9501,31.1184,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3183,95,125,29.9588,31.1472,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3184,95,125,29.9675,31.2048,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3185,96,125,29.9763,31.2696,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3186,95,124,29.985,31.3344,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3187,95,125,29.9937,31.3992,0,124,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3188,95,125,30.0025,31.4424,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3189,95,125,30.0112,31.4568,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3190,94,125,30.0199,31.4208,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3191,95,125,30.0286,31.4136,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3192,96,125,30.0374,31.4208,0,124,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3193,96,125,30.0462,31.4712,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3194,97,125,30.055,31.5504,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3195,97,125,30.0639,31.6872,0,124,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3196,96,125,30.0728,31.824,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3197,96,125,30.0816,31.8888,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3198,96,125,30.0904,31.8816,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3199,95,125,30.0992,31.8312,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3200,95,125,30.108,31.7232,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3201,94,125,30.1167,31.572,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3202,94,124,30.1253,31.4424,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3203,94,125,30.134,31.3272,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3204,95,125,30.1426,31.2624,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3205,95,125,30.1514,31.248,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3206,95,125,30.16,31.2192,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3207,95,125,30.1687,31.248,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3208,95,125,30.1775,31.3272,0,121,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3209,96,126,30.1863,31.428,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3210,96,126,30.195,31.4568,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3211,95,126,30.2038,31.5072,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3212,96,126,30.2126,31.5792,0,121,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3213,96,127,30.2214,31.608,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3214,96,126,30.2301,31.572,0,122,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3215,96,126,30.2389,31.5792,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3216,96,126,30.2477,31.608,0,117,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3217,96,126,30.2565,31.6224,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3218,96,126,30.2653,31.6152,0,120,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3219,94,125,30.274,31.5792,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3220,95,125,30.2827,31.5072,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3221,94,125,30.2913,31.4064,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3222,95,124,30.3,31.3128,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3223,95,124,30.3087,31.2408,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3224,94,124,30.3173,31.1976,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3225,95,124,30.326,31.1616,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3226,95,124,30.3346,31.1904,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3227,96,124,30.3434,31.2696,0,128,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3228,98,124,30.3523,31.4064,0,123,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3229,95,124,30.3611,31.5432,0,114,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3230,95,124,30.3699,31.6584,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3231,95,124,30.3786,31.6656,0,115,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3232,94,124,30.3873,31.5648,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3233,94,125,30.3959,31.392,0,121,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3234,94,125,30.4045,31.2336,0,111,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3235,94,124,30.4131,31.1256,0,118,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3236,96,125,30.4218,31.0824,0,124,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3237,94,124,30.4305,31.1544,0,119,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3238,97,125,30.4388,30.8664,0,86,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3239,94,124,30.4464,30.1824,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3240,97,125,30.454,29.4408,0,102,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3241,95,125,30.4617,28.7352,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3242,101,125,30.4692,27.828,0,88,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3243,99,125,30.4763,27.0504,0,87,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3244,98,125,30.4834,26.5968,0,87,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3245,98,125,30.4904,26.1864,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3246,99,125,30.4974,25.7184,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3247,102,125,30.5045,25.4664,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3248,105,125,30.5118,25.5744,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3249,106,125,30.5193,25.848,0,102,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3250,99,125,30.5268,26.1864,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3251,90,125,30.5341,26.4096,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3252,95,124,30.5415,26.6328,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3253,95,124,30.5491,26.8488,0,102,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3254,95,124,30.5567,26.964,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3255,96,124,30.5644,27.0792,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3256,95,124,30.572,27.3312,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3257,95,124,30.5797,27.4752,0,106,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3258,96,125,30.5873,27.4968,0,101,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3259,96,125,30.595,27.5616,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3260,94,126,30.6026,27.5184,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3261,95,126,30.6102,27.4968,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3262,96,126,30.6179,27.4824,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3263,94,126,30.6255,27.5112,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3264,94,126,30.6331,27.4464,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3265,95,125,30.6407,27.4176,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3266,95,126,30.6483,27.4032,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3267,94,128,30.6559,27.3672,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3268,94,126,30.6634,27.2736,0,101,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3269,95,125,30.671,27.2736,0,104,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3270,95,125,30.6786,27.3096,0,101,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3271,96,125,30.6863,27.324,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3272,97,125,30.6939,27.4032,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3273,96,125,30.7017,27.5616,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3274,96,124,30.7094,27.6624,0,105,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3275,96,124,30.7171,27.7344,0,104,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3276,96,123,30.7249,27.7992,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3277,96,123,30.7326,27.8208,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3278,95,123,30.7403,27.7704,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3279,95,123,30.7479,27.7272,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3280,96,124,30.7556,27.6912,0,106,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3281,97,123,30.7634,27.72,0,104,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3282,96,123,30.7712,27.7848,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3283,96,123,30.7789,27.8208,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3284,96,123,30.7866,27.8352,0,104,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3285,96,123,30.7943,27.8496,0,103,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3286,95,123,30.802,27.7848,0,101,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3287,96,122,30.8096,27.6912,0,104,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3288,96,123,30.8173,27.6408,0,106,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3289,96,123,30.825,27.6768,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3290,96,123,30.8328,27.6984,0,100,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3291,95,125,30.8404,27.6984,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3292,95,124,30.8481,27.684,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3293,97,125,30.8558,27.7344,0,107,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3294,102,128,30.8638,27.936,0,116,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3295,49,127,30.8713,27.756,0,88,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3296,86,127,30.8779,27.0072,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3297,93,125,30.8852,26.7336,0,109,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3298,93,124,30.8926,26.5176,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3299,92,123,30.9001,26.0856,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3300,93,122,30.9075,26.0928,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3301,94,122,30.915,26.7192,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3302,94,121,30.9226,26.9064,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3303,92,122,30.93,26.9064,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3304,92,121,30.9374,26.892,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3305,92,121,30.9448,26.8344,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3306,92,121,30.9522,26.7624,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3307,98,121,30.9598,26.7912,0,106,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3308,94,120,30.9676,27.0576,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3309,93,121,30.9753,27.2448,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3310,92,121,30.9828,27.324,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3311,92,121,30.9902,27.3456,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3312,93,120,30.9976,27.252,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3313,93,121,31.0051,27.0072,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
3314,93,121,31.0126,26.8776,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
